"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Hartlaub, Drew","PSU","DB","Fr","973","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Harvey, Noah","MSU","LB","Fr","974","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Hawkins, Aeneas","PSU","DL","Fr","975","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hawkins, Brad","Mich","DB","So","976","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Head Jr., James","Ind","DL","Fr","977","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Henderson, Xavier","MSU","DB","Fr","978","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Henningsen, Matt","Wisc","DL","Fr","979","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Heyroth, Jacob","Wisc","LB","Fr","980","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hickcox, Noah","Minn","DL","Fr","981","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hicks, Faion","Wisc","DB","Fr","982","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Higgins, Kai","Purd","DL","Jr","983","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Hill, Ronnie","Purd","DB","Jr","984","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Hiller, Austin","NW","DB","Fr","985","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hittle, Logan","OHSt","LB","Jr","986","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hobbs, Nate","Ill","DB","So","987","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hollins, Jacob","Ill","LB","Fr","988","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Holmes, Ezekiel","Ill","DL","Fr","989","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Honas, Will","Neb","LB","Jr","990","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Hooker, Marcus","OHSt","DB","Fr","991","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Howden, Jordan","Minn","DB","Fr","992","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Howe, Kraig","Wisc","DL","Jr","993","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hudetz, Troy","NW","LB","So","994","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Humphries, Isaiah","PSU","DB","Fr","995","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hutchinson, Aidan","Mich","DL","Fr","996","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Irving-Bey, Deron","Mich","DL","So","997","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Izien, Christian","Rut","DB","Fr","998","WW","TxSt Sat 12:00PM","0","0","-","-","9","-"
"Jackson, Antwuan","OHSt","DL","So","999","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jackson, Bryce","NW","DB","Fr","1000","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Jackson, Damian","Neb","DL","Fr","1001","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jackson, Will","Neb","DB","Jr","1002","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jacobus, Dalles","Iowa","DL","So","1003","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Jarzynka, Matt","Neb","DL","Sr","1004","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jean-Baptiste, Javontae","OHSt","DL","Fr","1005","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jefferson, Pernell","Neb","LB","So","1006","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jennings, Deion","Rut","LB","Fr","1007","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Jester, Hayden","OHSt","LB","Jr","1008","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jeter, Donovan","Mich","DL","So","1009","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Johns, Tim","Purd","LB","Fr","1010","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Johnson, D.J.","Iowa","DB","Fr","1011","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Johnson, Donovan","PSU","DB","Fr","1012","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Johnson, Jamar","Ind","DB","Fr","1013","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Johnson, Jerome","Ind","DL","So","1014","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Johnson, Joseph","Neb","LB","Fr","1015","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Johnson, Lawrence","Purd","DL","Fr","1016","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Johnson, Ron","Mich","DL","Jr","1017","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Johnson, Tyler","Wisc","LB","Jr","1018","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Johnson, Tyreke","OHSt","DB","Fr","1019","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Cam","Ind","LB","Fr","1020","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jones, Cam'ron","Neb","DB","Fr","1021","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jones, Cornel","Purd","LB","So","1022","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Jones, Deon","MD","DB","Fr","1023","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Jones, Keiwan","Purd","DL","Sr","1024","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Jones, Khalid","NW","LB","Fr","1025","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Jones, Naquan","MSU","DL","So","1026","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Jones, Shamar","Ind","DL","Fr","1027","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jordan, Ellison","PSU","DL","So","1028","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Jordan, Grant","Neb","LB","So","1029","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jordan, Spencer","Neb","LB","So","1030","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Joseph, Daniel","PSU","DL","So","1031","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Joseph, Kerby","Ill","DB","Fr","1032","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Jusevitch, Jordan","Ind","DB","Fr","1033","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jutwreten, Robin","Rut","DL","Fr","1034","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Kallenberger, Jack","Iowa","DL","Jr","1035","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Karel, Reid","Neb","DB","Jr","1036","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Katshir, Charlie","PSU","LB","Fr","1037","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Kelly-Powell, Jaylen","Mich","DB","So","1038","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Kemp, Carlo","Mich","DL","Jr","1039","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Kent, Trevor","NW","DL","Fr","1040","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Kern, Jack","Minn","DL","Fr","1041","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"King, Jonathan","Ind","DL","Fr","1042","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Klemp, Logan","Iowa","LB","Fr","1043","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Knight, James","Ill","LB","So","1044","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Koerner, Jack","Iowa","DB","Fr","1045","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Kromah, Jamree","Rut","DL","Fr","1046","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Larry, Tobias","Purd","LB","So","1047","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Layne, Raheem","Ind","DB","So","1048","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Leius, Jack","Minn","DB","So","1049","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Leota, Andrew","NW","DL","Fr","1050","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Linderbaum, Tyler","Iowa","DL","Fr","1051","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Lingenfelter, Ben","Neb","DL","Fr","1052","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Long, David","Mich","DB","Jr","1053","FA","@ND Sat 7:30PM","0","0","100%","187","9","-"
"Long, Dominique","MSU","DB","So","1054","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Loudermilk, Isaiahh","Wisc","DL","So","1055","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Luby, John","Mich","DL","Sr","1056","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Luketa, Jesse","PSU","LB","Fr","1057","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Lumor, Elorm","Rut","DL","So","1058","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Lyles, Kayden","Wisc","DL","Fr","1059","WW","W Ky Fri 9:00PM","0","0","-","-","5","-"
"Mackey, Dedrick","Purd","DB","Fr","1060","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Mafe, Boye","Minn","DL","Fr","1061","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Mais, Tyler","Wisc","DB","Fr","1062","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Major, Kenneth","Purd","DB","Fr","1063","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Mandryk, Jack","MSU","DB","Fr","1064","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Mann, Grayson","NW","LB","Fr","1065","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Marchese, Jimmy","Ill","LB","Jr","1066","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Marchese, Michael","Ill","DB","So","1067","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Marks, Jeff","Purd","DL","Fr","1068","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Marshall, Anthony","Rut","DB","Fr","1069","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Martin, Jartavius","Ill","DB","Fr","1070","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Maskalunas, Mike","Wisc","LB","So","1071","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Mason, Tijaun","Rut","DL","Fr","1072","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Matthews, Devon","Ind","DB","Fr","1073","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"McCabe, Gavin","Ind","DL","Fr","1074","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"McCallum, Lane","Neb","DB","Fr","1075","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"McCullough, Ahmad","MD","LB","Fr","1076","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"McCurry, Ryan","Mich","DB","Fr","1077","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"McDonald, Bishop","Minn","DB","Jr","1078","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"McDonald, Jayden","Iowa","LB","Fr","1079","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"McDonald, Jeremiah","NW","DB","Fr","1080","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"McEachern, Alec","Ill","LB,DB","Fr","1081","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"McGinnis, Michael","Ind","LB","Sr","1082","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"McGrone, Cameron","Mich","LB","Fr","1083","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"McIntyre, Peter","NW","LB","Fr","1084","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"McLean, Adam","MD","DL","Jr","1085","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"McWilliams III, Robert","Purd","DL","Fr","1086","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Mcfadden, Micah","Ind","LB","Fr","1087","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Merriweather, Kaevon","Iowa","DB","Fr","1088","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Mickens, Zamir","Rut","DB","Fr","1089","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Milani, John","Iowa","DB","Jr","1090","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Miller, B'Ahmad","MD","DL","Fr","1091","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Miller, Bruce","MD","LB","Sr","1092","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Miller, Collin","Neb","LB","So","1093","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Miller, James","Ind","LB","Fr","1094","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Miller, Samdup","NW","DL","So","1095","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Miner, Jordan","PSU","DB","Fr","1096","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Mitchell, Matt","Mich","DB","Sr","1097","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Mitchell, Teradja","OHSt","LB","Fr","1098","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Mondesir, Marc","Ill","DL,LB","So","1099","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Montgomery, Freddie","MD","DB","So","1100","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Montgomery, Ken","MD","DB","Fr","1101","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Morgan, Cade","Purd","LB","Fr","1102","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Morrison, Jake","Iowa","DL","Fr","1103","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Mosley, Jordan","MD","LB","Fr","1104","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Moss, Riley","Iowa","DB","Fr","1105","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Mossburg, Brent","MSU","LB","Fr","1106","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Mueller, Erik","NW","LB","So","1107","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Mullens, Isaiah","Wisc","DL","Fr","1108","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Murtaugh, Drew","Ill","LB","So","1109","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Mustipher, PJ","PSU","DL","Fr","1110","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Myers, Carl","Mich","DL","Jr","1111","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"N-Okonji, Abi","Minn","DL","Fr","1112","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Nchami, Durell","MD","LB","Fr","1113","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Neff, Justin","PSU","DB","Fr","1114","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Nelson, Nathan","Iowa","DL","Fr","1115","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Nelson, Ryan","Mich","LB","Fr","1116","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Nelson, Scott","Wisc","DB","Fr","1117","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Newborg, Jake","Iowa","DL","Jr","1118","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Newell, Peyton","Neb","DL","Sr","1119","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Newsome II, Greg","NW","DB","Fr","1120","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Niemann, Nick","Iowa","LB","So","1121","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Nixon, Daviyon","Iowa","DL","So","1122","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Norman, Jiah","MSU","DB","Fr","1123","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Norris, Madison","Ind","DL","Fr","1124","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Novak-Goar, Connor","Minn","DL","So","1125","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Nwankwo, Chike","Rut","LB","Fr","1126","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"O'Rourke, Devin","NW","DL","Fr","1127","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Offerdahl, Jameson","Mich","LB","Sr","1128","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Okudah, Jeffrey","OHSt","DB","So","1129","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Oladipo, Lere","Ill","DL","Fr","1130","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Olayinka, Oladimeji","MD","LB","Fr","1131","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Oliver, Braelen","Minn","LB","Fr","1132","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Oluwatimi, Oluwaseun","MD","DL","Jr","1133","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Onyekwere, Chigozie","MD","DB","Sr","1134","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Orr, Chris","Wisc","LB","Jr","1135","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Ostrowski, Jake","Ind","DL","Fr","1136","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Otomewo, Esezi","Minn","DL","Fr","1137","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Oweh, Jayson","PSU","DL","Fr","1138","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Oxley, Ben","NW","DL","Sr","1139","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Pace, JR","NW","DB","So","1140","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Paea, Phillip","Mich","DL","So","1141","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Panasiuk, Jacub","MSU","DL","So","1142","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Parsons, Micah","PSU","LB","Fr","1143","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Pate, Deon","Ill","DL","Fr","1144","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Paul, Jarrett","Rut","DB","Fr","1145","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Paup, Jordan","Neb","DL,LB","Fr","1146","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Paye, Kwity","Mich","DL","So","1147","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Pearl, Julian","Ill","DL","Fr","1148","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Pearson, Reggie","Wisc","DB","Fr","1149","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Perkins, Byron","Purd","DB","Fr","1150","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Person, Tre","MSU","DB","So","1151","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Peterson, Jordan","Ind","DB","So","1152","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Petrishen, John","PSU","DB","Jr","1153","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Pfaff, David","Wisc","DL","Jr","1154","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Phillips, Del'Shawn","Ill","LB","Sr","1155","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Piche, Owen","Minn","LB","Fr","1156","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Pierre, Noah","Ind","DB","Fr","1157","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Platter, Mason","Wisc","LB","Fr","1158","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Pope, K'Vaughan","OHSt","LB","Fr","1159","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Presta, Evan","PSU","DL","Fr","1160","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Preston, Keldric","Wisc","DL","So","1161","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Previlon, Willington","Rut","DL","Jr","1162","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Proctor, Josh","OHSt","DB","Fr","1163","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Pryor, Corey","MSU","DB","So","1164","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Pryor, Isaiah","OHSt","DB","So","1165","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Randall, Zach","Purd","LB","Fr","1166","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Randle, Brandon","MSU","LB","So","1167","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Razzano, Dante","MSU","LB","So","1168","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Recio, Freddie","Rut","DL","Fr","1169","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Reece, Tramar","Ind","DL","Fr","1170","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Reeves, Geoffrey","Mich","LB","Jr","1171","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Reigelsperger, Alex","Minn","DL","Fr","1172","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Renner, Sam","Minn","DL","Jr","1173","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Reviere, Giovanni","Purd","DL","Fr","1174","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Reynolds, Hunter","Mich","DB","So","1175","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Riep, Amir","OHSt","DB","So","1176","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Riggs, Mitch","Iowa","LB","Fr","1177","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Rivera, Celso","MD","DL","Sr","1178","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Rivers, Jaylen","NW","LB","Fr","1179","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Roane, Micah","Minn","DL","Fr","1180","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Roberge, Gunnar","Wisc","DL","Jr","1181","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Roberts, Avery","Neb","LB","So","1182","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Roberts, Terry","Iowa","DB","Fr","1183","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Robinson, Malcolm","Minn","DL","Fr","1184","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Rogers, Casey","Neb","DL","Fr","1185","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Rogers, Lawtez","MD","DL","Fr","1186","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Romano, Cody","PSU","DB","Fr","1187","WW","App Sat 3:30PM","0","0","0%","-","6","-"
"Roof, T.D.","Ind","LB","So","1188","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Rosa, Austin","Rut","LB","Jr","1189","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Ross, Josh","Mich","LB","So","1190","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Rothman, Quinn","Mich","DB","Fr","1191","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Roundtree, Bobby","Ill","DL","So","1192","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Rucker, Jordan","Purd","DB","Fr","1193","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Ruiz, Cameron","NW","DB","Fr","1194","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Rush, Thomas","Minn","LB","Fr","1195","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Russell, Joe","Minn","LB","Fr","1196","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Ruth, Corbin","Neb","DB","Fr","1197","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Sanborn, Jack","Wisc","LB","Fr","1198","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Sapp III, Benny","Minn","DB","Fr","1199","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Saunders, Jake","NW","DL","So","1200","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Schneider, Connor","Ind","DL","Fr","1201","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Schoenfelder, Bailey","Minn","LB","So","1202","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Schommer, Ryan","Neb","DL,LB","Fr","1203","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Schulte, Austin","Iowa","DL","So","1204","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Scott, Josiah","MSU","DB","So","1205","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Sermons, Donovan","NW","DB","Fr","1206","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Shannon, Noah","Iowa","DL","Fr","1207","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Sheffield, Kendall","OHSt","DB","Jr","1208","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Shefke, Collin","Neb","DL","Fr","1209","FA","Akr Sat 8:00PM","0","0","-","-","9","-"
"Shelton, Antonio","PSU","DL","So","1210","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Shibley, Adam","Mich","LB","So","1211","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Shogbonyo, Ayo","Ill","DL,LB","So","1212","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Silver, Royal","Minn","DL","Jr","1213","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Simmons, Antjuan","MSU","LB","So","1214","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Simmons, Shane","PSU","DL","So","1215","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Simon, Brandon","Iowa","DL","So","1216","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Sims, Myles","Mich","DB","Fr","1217","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Singleton, Drew","Mich","LB","So","1218","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Slusher, Samuel","Ind","LB,DB","Fr","1219","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Smiley, Simeon","Purd","DB","So","1220","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Smith, Alexander","Wisc","DB","Fr","1221","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Smith, CJ","Minn","DB","Fr","1222","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Smith, CJ","Neb","DB","Fr","1223","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Smith, Kadin","Purd","DB","Fr","1224","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Smith, Terell","Minn","DB","Fr","1225","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Smith, Tyreke","OHSt","DL","Fr","1226","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Sokol, Mitchell","MSU","LB","Fr","1227","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
