"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Kulka, Brett","MD","DL","Sr","740","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Kuntz, Zack","PSU","TE,FLX","Fr","741","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Lacewell, Zihir","Rut","WR,FLX","Fr","742","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Landers, Robert","OHSt","DL","Jr","743","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Landis, Carson","PSU","K","Fr","744","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Lansbury, Will","NW","WR,FLX","Fr","745","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Larry, Tobias","Purd","LB","So","746","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Larsh, Collin","Wisc","K","Fr","747","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Lattimore, Cedrick","Iowa","DL","Jr","748","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Layne, Justin","MSU","DB","Jr","749","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Layne, Raheem","Ind","DB","So","750","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Leake, Javon","MD","RB,FLX","So","751","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Lee Jr., Eric","Neb","DB","Jr","752","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Legrone, Katerian","Neb","WR,TE,FLX","Fr","753","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Leius, Jack","Minn","DB","So","754","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Leota, Andrew","NW","DL","Fr","755","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Levis, Will","PSU","QB,FLX","Fr","756","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Lewandowski, Davis","MSU","WR,FLX","Jr","757","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Lewis, Eddie","Rut","WR,FLX","Fr","758","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Lewis, Marcus","MD","DB","Jr","759","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Liewer, Wyatt","Neb","WR,FLX","Fr","760","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Linderbaum, Tyler","Iowa","DL","Fr","761","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Line, Ben","MSU","RB,FLX","Sr","762","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Lingenfelter, Ben","Neb","DL","Fr","763","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Link, Cody","NW","TE,FLX","So","764","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Lloyd, Ahrod","Ind","RB,FLX","Fr","765","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Lloyd, Gabe","Wisc","TE,FLX","So","766","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Lockett, Calvin","Iowa","WR,FLX","Fr","767","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"London, Dominik","Minn","RB,FLX","Fr","768","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Long, David","Mich","DB","Jr","769","FA","@ND Sat 7:30PM","0","0","100%","187","9","-"
"Long, Dominique","MSU","DB","So","770","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Loudermilk, Isaiahh","Wisc","DL","So","771","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Luby, John","Mich","DL","Sr","772","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Lucas, Collin","MSU","RB,FLX","Sr","773","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Luckenbaugh, Drew","NW","K","So","774","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Ludwig, Joe","Iowa","RB,FLX,LB","Fr","775","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Luketa, Jesse","PSU","LB","Fr","776","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Lumor, Elorm","Rut","DL","So","777","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Lutz, Isaac","PSU","WR,FLX","So","778","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Lyles, Kayden","Wisc","DL","Fr","779","WW","W Ky Fri 9:00PM","0","0","-","-","5","-"
"Macius, Mickey","MSU","QB,FLX","Sr","780","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Mack, John","Minn","K","So","781","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Mackey, Dedrick","Purd","DB","Fr","782","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Maddox-Williams, Tyreek","Rut","LB","So","783","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Mafe, Boye","Minn","DL","Fr","784","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Mais, Tyler","Wisc","DB","Fr","785","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Majette, Mike","Ind","RB,FLX","Sr","786","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Major, Julian","MSU","WR,FLX","Fr","787","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Major, Kenneth","Purd","DB","Fr","788","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Malone, Derrick","OHSt","TE,FLX","Sr","789","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Mandryk, Jack","MSU","DB","Fr","790","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Mangieri, Charlie","NW","TE,FLX","Fr","791","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Mann, Grayson","NW","LB","Fr","792","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Manns, Jornell","Minn","WR,FLX","Fr","793","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Mansell, Peyton","Iowa","QB,FLX","Fr","794","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Marchese, Henry","Iowa","WR,FLX","Fr","795","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Marchese, Jimmy","Ill","LB","Jr","796","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Marchese, Michael","Ill","DB","So","797","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Marks, Jeff","Purd","DL","Fr","798","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Marshall, Anthony","Rut","DB","Fr","799","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Marshall, Lawrence","Mich","DL","Sr","800","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Marshall, Miles","Ind","WR,FLX","Fr","801","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Martin, Jake","Mich","WR,FLX","Jr","802","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Martin, Jartavius","Ill","DB","Fr","803","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Martin, Kamal","Minn","LB","Jr","804","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Martin, Oliver","Mich","WR,FLX","So","805","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Marty, Andrew","NW","QB,FLX","Fr","806","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Maskalunas, Mike","Wisc","LB","So","807","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Masker, Matt","Neb","QB,FLX","Fr","808","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Mason, Ben","Mich","RB,FLX","So","809","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Mason, Tijaun","Rut","DL","Fr","810","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Matthews, Devon","Ind","DB","Fr","811","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Maxwell, Colton","PSU","WR,FLX","So","812","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Mayo, Alonzo","NW","DB","Jr","813","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Mays, Sam","Ill","WR,FLX","Sr","814","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Mazour, Wyatt","Neb","RB,FLX","Jr","815","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"McCabe, Gavin","Ind","DL","Fr","816","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"McCaffrey, Dylan","Mich","QB,FLX","So","817","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"McCall, Demario","OHSt","RB,WR,FLX","So","818","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"McCallum, Lane","Neb","DB","Fr","819","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"McCourt, James","Ill","K","So","820","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"McCullough, Ahmad","MD","LB","Fr","821","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"McCurry, Jake","Mich","WR,FLX,DB","So","822","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"McCurry, Ryan","Mich","DB","Fr","823","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"McDonald, Bishop","Minn","DB","Jr","824","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"McDonald, Jayden","Iowa","LB","Fr","825","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"McDonald, Jeremiah","NW","DB","Fr","826","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"McEachern, Alec","Ill","LB,DB","Fr","827","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Mcfadden, Micah","Ind","LB","Fr","828","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"McGee, Jared","NW","DB","Sr","829","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"McGinnis, Michael","Ind","LB","Sr","830","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"McGowan, Kyric","NW","WR,FLX","So","831","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"McGriff, Justin","Neb","WR,FLX","Fr","832","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"McGrone, Cameron","Mich","LB","Fr","833","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"McIntyre, Peter","NW","LB","Fr","834","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"McKenna, Jack","MSU","K","Fr","835","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"McKeon, Sean","Mich","TE,FLX","Jr","836","FA","@ND Sat 7:30PM","0","0","76%","-","9","0%"
"McLaurin, Terry","OHSt","WR,FLX","Sr","837","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"McLean, Adam","MD","DL","Jr","838","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"McMahon, Amari","OHSt","RB,FLX","Jr","839","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"McPhearson, Zech","PSU","DB","So","840","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"McWilliams III, Robert","Purd","DL","Fr","841","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Mends, Aaron","Iowa","LB","Sr","842","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Merriweather, Kaevon","Iowa","DB","Fr","843","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Metellus, Josh","Mich","DB","Jr","844","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Mickens, Zamir","Rut","DB","Fr","845","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Milan, Jamal","Ill","DL","Jr","846","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Milani, John","Iowa","DB","Jr","847","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Miller, Alex","NW","DL","Jr","848","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Miller, B'Ahmad","MD","DL","Fr","849","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Miller, Bruce","MD","LB","Sr","850","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Miller, Cam","Ill","QB,FLX","So","851","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Miller, Collin","Neb","LB","So","852","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Miller, Grayson","MSU","LB,DB","Sr","853","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Miller, James","Ind","LB","Fr","854","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Miller, Jarvis","PSU","LB","Jr","855","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Miller, Samdup","NW","DL","So","856","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Miller, Shareef","PSU","DL","Jr","857","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"MIlton, Joe","Mich","QB,FLX","Fr","858","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Miner, Jordan","PSU","DB","Fr","859","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Mitchell, Matt","Mich","DB","Sr","860","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Mitchell, Teradja","OHSt","LB","Fr","861","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Mondesir, Marc","Ill","DL,LB","So","862","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Mone, Bryan","Mich","DL","Sr","863","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Monroe, Ayron","PSU","DB","Jr","864","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Montgomery, Freddie","MD","DB","So","865","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Montgomery, Ken","MD","DB","Fr","866","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Moody, Jake","Mich","K","Fr","867","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Moore, Gary","Minn","DL","Sr","868","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Moore, Rondale","Purd","WR,FLX","Fr","869","WW","NW Thu 8:00PM","0","0","2%","-","6","0%"
"Morgan, Cade","Purd","LB","Fr","870","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Morgan, Teldrick","MD","WR,FLX","Sr","871","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Morris, Trevor","Rut","LB","Sr","872","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Morrison, Jake","Iowa","DL","Fr","873","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Morrissey, Matt","MSU","DB","Sr","874","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Morse, Matt","Minn","WR,FLX","Jr","875","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Mosley, Jordan","MD","LB","Fr","876","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Mosley, Navon","Purd","DB","Jr","877","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Moss, Riley","Iowa","DB","Fr","878","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Mossburg, Brent","MSU","LB","Fr","879","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Mueller, Erik","NW","LB","So","880","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Muhammad, Mustapha","Mich","TE,FLX","Fr","881","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Mullens, Isaiah","Wisc","DL","Fr","882","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Murphy, Cole","Rut","WR,FLX","Jr","883","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Murtaugh, Drew","Ill","LB","So","884","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Mustapha, Taj","Wisc","WR,FLX","Fr","885","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Mustipher, PJ","PSU","DL","Fr","886","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Myers, Brandon","Rut","RB,FLX","Fr","887","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Myers, Carl","Mich","DL","Jr","888","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"N-Okonji, Abi","Minn","DL","Fr","889","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Navarro, Donny","Ill","WR,FLX","So","890","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Nchami, Durell","MD","LB","Fr","891","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Neal, DaiShon","Neb","DL","Jr","892","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Neal, Lorenzo","Purd","DL","Jr","893","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Neal, Tre","Neb","DB","Sr","894","WW","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Neff, Justin","PSU","DB","Fr","895","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Nelson, Anthony","Iowa","DL","Jr","896","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Nelson, Craig","Ind","RB,FLX","Fr","897","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Nelson, Laress","MSU","WR,FLX","So","898","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Nelson, Matt","Iowa","DL","Sr","899","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Nelson, Nathan","Iowa","DL","Fr","900","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Nelson, Ryan","Mich","LB","Fr","901","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Nelson, Scott","Wisc","DB","Fr","902","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Nelson, Sean","MD","WR,FLX","Fr","903","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Neuville, Zander","Wisc","TE,FLX","Sr","904","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Newborg, Jake","Iowa","DL","Jr","905","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Newell, Peyton","Neb","DL","Sr","906","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Newsome II, Greg","NW","DB","Fr","907","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Niemann, Nick","Iowa","LB","So","908","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Niro III, Raymond","NW","WR,FLX","Fr","909","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Nittolo, Rob","Rut","QB,FLX","Sr","910","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Nixon, Daviyon","Iowa","DL","So","911","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Norman, Jiah","MSU","DB","Fr","912","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Norris, Madison","Ind","DL","Fr","913","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Norwood, Jakari","Ill","RB,FLX","Fr","914","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Novak-Goar, Connor","Minn","DL","So","915","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Nwankwo, Chike","Rut","LB","Fr","916","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"O'Connell, Aidan","Purd","QB,FLX","Fr","917","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"O'Rourke, Devin","NW","DL","Fr","918","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Oelsner, Alex","NW","TE,FLX","Fr","919","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Offerdahl, Jameson","Mich","LB","Sr","920","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Ogwuegbu, Ikechukwu","MD","RB,FLX","Jr","921","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Ojemudia, Michael","Iowa","DB","Jr","922","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Okonkwo, Chigoziem","MD","TE,FLX","Fr","923","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Okudah, Jeffrey","OHSt","DB","So","924","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Oladipo, Lere","Ill","DL","Fr","925","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Olave, Chris","OHSt","WR,FLX","Fr","926","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Olayinka, Oladimeji","MD","LB","Fr","927","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Oliver, Braelen","Minn","LB","Fr","928","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Oliver, Tymir","Ill","DL","Jr","929","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Oluwatimi, Oluwaseun","MD","DL","Jr","930","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Onyekwere, Chigozie","MD","DB","Sr","931","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Orr, Chris","Wisc","LB","Jr","932","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Oruwariye, Amani","PSU","DB","Sr","933","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Ostrowski, Jake","Ind","DL","Fr","934","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Otomewo, Esezi","Minn","DL","Fr","935","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Otte, Simon","Neb","WR,FLX,LB,DB","Fr","936","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Oweh, Jayson","PSU","DL","Fr","937","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Owens, Gerald","MSU","DL","Sr","938","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Oxley, Ben","NW","DL","Sr","939","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Pabst, Johnny","Ind","QB,FLX","Fr","940","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Pace, JR","NW","DB","So","941","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Paea, Phillip","Mich","DL","So","942","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Pallissard, Turner","Iowa","RB,FLX","Fr","943","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Palmer, Griffin","Ill","TE,FLX","So","944","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Panasiuk, Jacub","MSU","DL","So","945","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Panasiuk, Mike","MSU","DL","Jr","946","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Park, Andrew","MD","TE,FLX","Fr","947","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Parsons, Micah","PSU","LB","Fr","948","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Pate, Deon","Ill","DL","Fr","949","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Paul, Jarrett","Rut","DB","Fr","950","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Paulson, Jake","Minn","TE,FLX","Fr","951","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Paup, Jordan","Neb","DL,LB","Fr","952","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Paye, Kwity","Mich","DL","So","953","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Pearl, Julian","Ill","DL","Fr","954","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Pearson, Reggie","Wisc","DB","Fr","955","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Pechac, Kristian","Ind","RB,FLX","Fr","956","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Perkins, Byron","Purd","DB","Fr","957","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Perry, Emmet","Wisc","WR,FLX","Fr","958","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Perry, Grant","Mich","WR,FLX","Sr","959","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Person, Tre","MSU","DB","So","960","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Peters, Brandon","Mich","QB,FLX","Jr","961","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Peterson, Jordan","Ind","DB","So","962","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Petras, Spencer","Iowa","QB,FLX","Fr","963","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Petrishen, John","PSU","DB","Jr","964","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Pfaff, David","Wisc","DL","Jr","965","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Phillips, Del'Shawn","Ill","LB","Sr","966","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Philyor, Whop","Ind","WR,FLX","So","967","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Piche, Owen","Minn","LB","Fr","968","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Pickerign, Samuel","Minn","QB,FLX","Fr","969","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Pierre, Noah","Ind","DB","Fr","970","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Pihlstrom, Alex","Ill","TE,FLX","Fr","971","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Pimentel, Jonathan","Rut","TE,FLX","Fr","972","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Pittman, Darius","Purd","TE,FLX","So","973","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Platter, Mason","Wisc","LB","Fr","974","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Plocki, Tyler","Mich","RB,FLX","So","975","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Plummer, Jack","Purd","QB,FLX","Fr","976","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Pope, K'Vaughan","OHSt","LB","Fr","977","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Pottebaum, Monte","Iowa","RB,FLX,LB","Fr","978","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Prater, Garyn","OHSt","WR,FLX","So","979","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Prather, James","NW","TE,FLX","Sr","980","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Presta, Evan","PSU","DL","Fr","981","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Preston, Keldric","Wisc","DL","So","982","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Previlon, Willington","Rut","DL","Jr","983","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Proctor, Josh","OHSt","DB","Fr","984","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Pryor, Corey","MSU","DB","So","985","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Pryor, Isaiah","OHSt","DB","So","986","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Pugh, Aslan","Rut","RB,FLX","So","987","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Pugh, Trey","NW","TE,FLX","So","988","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Rafdal, Kurt","Neb","TE,FLX","Fr","989","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Ragaini, Nico","Iowa","WR,FLX","Fr","990","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
