"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Thompson, Jordan","NW","DL","Sr","1238","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Thompson, Tyriq","MSU","LB","Jr","1239","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Tiedt, Hegeman","Wisc","LB","So","1240","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Timm, Mike","Iowa","LB","Fr","1241","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Todd, DeAri","MSU","DL","Fr","1242","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Togiai, Tommy","OHSt","DL","Fr","1243","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Tolson, Khalan","Ill","LB","Fr","1244","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Toney, Shaka","PSU","DL","So","1245","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Torchio, John","Wisc","DB","Fr","1246","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Trice, Cory","Purd","DB","Fr","1247","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Turner, Chazmyn","Purd","DL","Jr","1248","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Turner, Josh","Iowa","DB","Fr","1249","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Turner, Julius","Rut","DL","So","1250","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Tverdov, Mike","Rut","DL","Fr","1251","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Uche, Josh","Mich","LB","Jr","1252","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Umlor, Nate","Minn","DL","So","1253","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Underwood, Nick","MD","LB","Jr","1254","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Upshaw, Taylor","Mich","DL","Fr","1255","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Vainuku, Vaha","Neb","DL","Jr","1256","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Van Ginkel, Andrew","Wisc","LB","Sr","1257","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Vasey, Dan","PSU","DL","Fr","1258","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Vilain, Luiji","Mich","DL","So","1259","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Vincent, Taron","OHSt","DL","Fr","1260","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Volpentesta, Cristian","Wisc","DB","So","1261","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Vopal, Aaron","Wisc","DL","Fr","1262","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Vranic, Jason","PSU","LB","Sr","1263","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Wade, Barrington","Iowa","LB","So","1264","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Wade, Lamont","PSU","DB","So","1265","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Wade, Shaun","OHSt","DB","Fr","1266","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Waggoner, John","Iowa","DL","Fr","1267","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Walker, Chris","Neb","DL","Fr","1268","FA","Akr Sat 8:00PM","0","0","-","-","9","-"
"Walker, Nick","Ill","DB","So","1269","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Ware, Delano","Ill","DB","Fr","1270","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Warinner, Edward","MSU","LB","Fr","1271","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Watkins, Cameron","Ill","DB","Jr","1272","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Watson, Brandon","Mich","DB","Sr","1273","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Watson, Tre","MD","LB","Sr","1274","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Watts, Anthony","Purd","DL","So","1275","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Weinmaster, Jacob","Neb","LB","Jr","1276","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Welch, Kristian","Iowa","LB","Jr","1277","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Welschof, Julius","Mich","DL","Fr","1278","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Werner, Pete","OHSt","LB","So","1279","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Wharton, Isaiah","Rut","DB","Sr","1280","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Whillock, Travis","NW","DB","So","1281","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"White, Victor","Minn","DL","So","1282","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Wildeman, Tate","Neb","DL","Fr","1283","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Wilder, Collin","Wisc","DB","Jr","1284","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Wildgoose, Rachad","Wisc","DB","Fr","1285","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Wilkins, Kevin","Rut","DL","Sr","1286","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Willekes, Kenny","MSU","DL","Jr","1287","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Williams, Aaron","Neb","DB","Sr","1288","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Williams, Alex","OHSt","DL","Fr","1289","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Williams, Bennett","Ill","DB","So","1290","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Williams, Bryson","Wisc","DL","Fr","1291","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Williams, Caesar","Wisc","DB","So","1292","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Williams, Deontai","Neb","DB","So","1293","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Williams, Jaylin","Ind","DB","Fr","1294","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Williams, Jonah","Purd","LB","Fr","1295","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Williams, Raequan","MSU","DL","Jr","1296","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Williams, Trae","NW","DB","Jr","1297","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Williamson, Chris","Minn","DB","Jr","1298","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Williamson, Marcus","OHSt","DB","So","1299","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Willis Jr., Dameon","Ind","LB","Jr","1300","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Willis, Khari","MSU","DB","Sr","1301","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Wilson, Brandon","Ind","DL","Jr","1302","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Windsor, Robert","PSU","DL","Jr","1303","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Winfield Jr., Antoine","Minn","DB","Jr","1304","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Winovich, Chase","Mich","DL","Sr","1305","FA","@ND Sat 7:30PM","0","0","100%","175","9","-"
"Wint, Jahsen","OHSt","DB","So","1306","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Woods, J'Marick","Mich","DB","So","1307","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Woods, Jamal","Ill","DL","So","1308","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Wyatt, Dylan","Ill","DB","Fr","1309","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Wyatt, Fred","NW","DL","Sr","1310","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Yorey, Johnny","Rut","LB","Fr","1311","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Young II, Dedrick","Neb","LB","Sr","1312","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Young, Avery","Rut","DB","Fr","1313","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Young, Chase","OHSt","DL","So","1314","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Ziemba, Michael","Ind","DL","So","1315","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
