"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Moore, Rondale","Purd","WR,FLX","Fr","757","WW","NW Thu 8:00PM","0","0","2%","-","6","0%"
"Morgan, Tanner","Minn","QB,FLX","Fr","758","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Morgan, Teldrick","MD","WR,FLX","Sr","759","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Morse, Matt","Minn","WR,FLX","Jr","760","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Muhammad, Mustapha","Mich","TE,FLX","Fr","761","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Murphy, Cole","Rut","WR,FLX","Jr","762","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Mustapha, Taj","Wisc","WR,FLX","Fr","763","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Myers, Brandon","Rut","RB,FLX","Fr","764","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Nelson, Craig","Ind","RB,FLX","Fr","765","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Nelson, Sean","MD","WR,FLX","Fr","766","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Niro III, Raymond","NW","WR,FLX","Fr","767","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Nittolo, Rob","Rut","QB,FLX","Sr","768","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Norwood, Jakari","Ill","RB,FLX","Fr","769","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"O'Connell, Aidan","Purd","QB,FLX","Fr","770","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Oelsner, Alex","NW","TE,FLX","Fr","771","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Ogwuegbu, Ikechukwu","MD","RB,FLX","Jr","772","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Okonkwo, Chigoziem","MD","TE,FLX","Fr","773","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Olave, Chris","OHSt","WR,FLX","Fr","774","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Otte, Simon","Neb","WR,FLX,LB,DB","Fr","775","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Pabst, Johnny","Ind","QB,FLX","Fr","776","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Pacheco, Isaih","Rut","RB,FLX","Fr","777","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Pallissard, Turner","Iowa","RB,FLX","Fr","778","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Palmer, Griffin","Ill","TE,FLX","So","779","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Park, Andrew","MD","TE,FLX","Fr","780","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Paulson, Jake","Minn","TE,FLX","Fr","781","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Pechac, Kristian","Ind","RB,FLX","Fr","782","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Penix Jr., Michael","Ind","QB,FLX","Fr","783","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Perry, Emmet","Wisc","WR,FLX","Fr","784","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Petras, Spencer","Iowa","QB,FLX","Fr","785","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Petrino, Joseph","MD","K","Fr","786","WW","Tex Sat 12:00PM","0","0","2%","335.9","5","0%"
"Pickerign, Samuel","Minn","QB,FLX","Fr","787","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Pickering, Barret","Neb","K","Fr","788","FA","Akr Sat 8:00PM","0","0","17%","338.73","9","0%"
"Pihlstrom, Alex","Ill","TE,FLX","Fr","789","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Pimentel, Jonathan","Rut","TE,FLX","Fr","790","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Pinegar, Jake","PSU","K","Fr","791","FA","App Sat 3:30PM","0","0","11%","355.8","6","0%"
"Plocki, Tyler","Mich","RB,FLX","So","792","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Plummer, Jack","Purd","QB,FLX","Fr","793","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Pottebaum, Monte","Iowa","RB,FLX,LB","Fr","794","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Prater, Garyn","OHSt","WR,FLX","So","795","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Prather, James","NW","TE,FLX","Sr","796","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Pugh, Aslan","Rut","RB,FLX","So","797","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Pugh, Trey","NW","TE,FLX","So","798","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Rafdal, Kurt","Neb","TE,FLX","Fr","799","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Ragaini, Nico","Iowa","WR,FLX","Fr","800","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Reese, Steven","NW","WR,FLX","Jr","801","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Rivers II, M.J.","Ill","QB,FLX","Fr","802","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Robbins, Brandon","Neb","WR,FLX","Fr","803","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Roberts, Austin","Ill","RB,TE,FLX","Sr","804","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Robinson, Daevon","Rut","WR,FLX","Fr","805","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Robinson, Matt","Ill","QB,FLX","Fr","806","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Rosenthal, Max","MSU","RB,FLX","Fr","807","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Roski, Zack","MD","TE,FLX","So","808","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Rosowski, P.J.","Wisc","K","Sr","809","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Ross, Brady","Iowa","RB,FLX","Jr","810","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Rossi, Mitch","OHSt","RB,FLX","So","811","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Ruckert, Jeremy","OHSt","TE,FLX","Fr","812","FA","OreSt Sat 12:00PM","0","0","3%","399.9","9","0%"
"Ruth, Connor","Neb","RB,FLX","Fr","813","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Ryerse, Grant","Minn","K","Fr","814","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Saari, Mark","Wisc","RB,FLX","Sr","815","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Sampson, Cormac","Wisc","TE,FLX","Fr","816","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Samuels, O'Maury","Mich","RB,FLX","So","817","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Sandy, Carlos","Ill","WR,FLX","Fr","818","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Santaga, Jon","Minn","QB,FLX,DB","Fr","819","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Sargent, Mekhi","Iowa","RB,FLX","So","820","WW","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Sargent, Noah","MSU","RB,FLX","So","821","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Schipper, Brady","Wisc","WR,FLX","Fr","822","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Schmidt, Ryan","Iowa","QB,FLX","Jr","823","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Schoonmaker, Luke","Mich","TE,FLX","Fr","824","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Schulte, Bryce","Iowa","TE,FLX","Fr","825","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Schwob, Robert","MD","TE,FLX","So","826","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Scott, Stevie","Ind","RB,FLX","Fr","827","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Selzer, Alan","Mich","K","Jr","828","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Selzer, Carter","Mich","TE,FLX","So","829","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Sessa, Michael","Mich","QB,FLX","Jr","830","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Seybert, Matt","MSU","TE,FLX,DL","Jr","831","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Shayotovich, Luke","Ind","WR,FLX","Fr","832","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Shinsky, Mike","MD","K","Jr","833","FA","Tex Sat 12:00PM","0","0","0%","-","5","0%"
"Shoop, Tyler","PSU","WR,FLX","Jr","834","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Shorter, Justin","PSU","WR,FLX","Fr","835","FA","App Sat 3:30PM","0","0","90%","185.39","6","0%"
"Shudak, Caleb","Iowa","K","So","836","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Shuster, Michael","PSU","QB,FLX","So","837","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Sims, Kenyon","Ill","RB,FLX","Fr","838","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Sipe, Nick","Purd","QB,FLX","Fr","839","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Sitkowski, Artur","Rut","QB,FLX","Fr","840","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Slade, Ricky","PSU","RB,FLX","Fr","841","FA","App Sat 3:30PM","0","0","2%","498.6","6","0%"
"Smith, Aidan","NW","QB,FLX","So","842","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Smith, L'Christian","OHSt","WR,FLX","Fr","843","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Smolar, Jared","Ind","K","So","844","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Snead, Brian","OHSt","RB,FLX","Fr","845","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Sneed, Trey","Rut","RB,FLX","So","846","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Snorweah, Charles","Rut","RB,FLX","Jr","847","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Sowards, Brandon","MSU","WR,FLX","Sr","848","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Spann-Ford, Brevyn","Minn","TE,FLX","Fr","849","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Stacy, Cam","Ill","WR,FLX","Fr","850","WW","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Stampley, Dominic","Ill","WR,FLX","So","851","WW","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Stillmunkes, Kordell","Iowa","RB,FLX","Fr","852","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Subbert, Ben","Iowa","TE,FLX","Fr","853","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Sullivan-Brown, Cam","PSU","WR,FLX","Fr","854","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Taylor, Coran","Ill","QB,FLX","Fr","855","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Taylor, Kory","Purd","WR,FLX","Fr","856","WW","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Taylor, Kurt","Mich","RB,FLX","So","857","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Taylor, Prince","Rut","WR,FLX","So","858","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Taylor, Reese","Ind","WR,FLX,DB","Fr","859","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Teague, Master","OHSt","RB,FLX","Fr","860","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Thomas, Alante","MSU","RB,FLX","So","861","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Thomas, Connor","Ind","RB,FLX","So","862","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Thomas, Drew","Iowa","WR,FLX","Fr","863","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Thomas, Dylan","Ill","WR,FLX","Fr","864","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Thomas, Johnathan","PSU","RB,FLX","Sr","865","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Thompson, True","Minn","WR,FLX","So","866","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Thurman, Andrew","Neb","WR,FLX","Fr","867","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Tirmonia, Jackson","NW","WR,FLX","So","868","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Tobin, Justin","PSU","K","Jr","869","WW","App Sat 3:30PM","0","0","0%","-","6","0%"
"Tracy, Jr., Tyrone","Iowa","WR,FLX","Fr","870","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Trussell, Jess","Purd","TE,FLX","Jr","871","FA","NW Thu 8:00PM","0","0","0%","-","6","0%"
"Turner, Christian","Mich","RB,FLX","Fr","872","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Van Dyne, Harry","Minn","WR,FLX","Fr","873","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Van Dyne, Yale","Minn","WR,FLX","So","874","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"VanSumeren, Ben","Mich","RB,FLX","Fr","875","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Vanden Boom, Danny","Wisc","QB,FLX","Fr","876","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Vault, Solomon","NW","WR,FLX","Sr","877","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Veingrad, Ryan","Mich","TE,FLX,DL","So","878","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Vejvoda, Nate","Iowa","TE,FLX","Jr","879","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Wainwright, Muhammad","Rut","TE,FLX,DL","Sr","880","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Walker Jr., Ronnie","Ind","RB,FLX","Fr","881","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","0%"
"Walker, Bobby","Ill","TE,FLX","Jr","882","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Walker, Brock","Minn","K","Fr","883","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Wangler, Jared","Mich","RB,FLX","Sr","884","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Wanner, Coy","Wisc","RB,TE,FLX","Fr","885","FA","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Warner, Kade","Neb","WR,FLX","Fr","886","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Washington, Maurice","Neb","RB,FLX","Fr","887","FA","Akr Sat 8:00PM","0","0","10%","366.4","9","0%"
"Watson, Nakia","Wisc","RB,FLX","Fr","888","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Watt, Dominick","Neb","WR,FLX","Fr","889","FA","Akr Sat 8:00PM","0","0","0%","-","9","0%"
"Watts, Jahz","MSU","WR,FLX","Fr","890","FA","UtSt Fri 7:00PM","0","0","0%","-","3","0%"
"Welde, Christopher","PSU","RB,WR,FLX,DB","Jr","891","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Weller, Justin","PSU","WR,FLX","Fr","892","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"West, Jacob","Mich","QB,FLX,DB","Sr","893","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"White, Brendan","Mich","WR,FLX","Sr","894","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"White, De'Shawn","OHSt","WR,FLX","So","895","FA","OreSt Sat 12:00PM","0","0","0%","-","9","0%"
"Whittaker, Jason","NW","QB,FLX","Fr","896","FA","@Purd Thu 8:00PM","0","0","0%","-","4","0%"
"Williams, Bryce","Minn","RB,FLX","Fr","897","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Williams, Justice","Ill","WR,FLX,LB","Jr","898","FA","Kent Sat 12:00PM","0","0","0%","-","5","0%"
"Williams, Mike","Neb","WR,FLX","Jr","899","FA","Akr Sat 8:00PM","0","0","5%","-","9","0%"
"Wilson, Tru","Mich","RB,FLX","Jr","900","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Witham, Bryce","Minn","TE,FLX","Jr","901","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Witherspoon, Clayton","Minn","TE,FLX","Fr","902","FA","NMSt Thu 7:00PM","0","0","0%","-","5","0%"
"Wittwer, Max","Mich","QB,FLX","Fr","903","WW","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Wolf, Chase","Wisc","QB,FLX","Fr","904","WW","W Ky Fri 9:00PM","0","0","0%","-","5","0%"
"Woods, Paul","Rut","WR,FLX","Fr","905","WW","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Woodyard, Jaron","Neb","WR,FLX","Jr","906","FA","Akr Sat 8:00PM","0","0","5%","-","9","0%"
"Wormley, Everett","Rut","WR,FLX","So","907","FA","TxSt Sat 12:00PM","0","0","0%","-","9","0%"
"Young, Devonte","Iowa","WR,FLX","Jr","908","FA","NIU Sat 3:30PM","0","0","0%","-","5","0%"
"Young, Jack","Mich","WR,FLX","So","909","FA","@ND Sat 7:30PM","0","0","0%","-","9","0%"
"Zembiec, Jake","PSU","QB,FLX","So","910","FA","App Sat 3:30PM","0","0","0%","-","6","0%"
"Abdulaziz, Rani","Rut","DB","Fr","911","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Abraham, Kessawn","Rut","DB","Fr","912","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Abrams, Jacob","Purd","DB","Fr","913","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Ahanotu, Mayan","Minn","DL","Fr","914","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Alexander, Jalen","MD","DL","Fr","915","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Alexander, Jaylan","Purd","LB","Fr","916","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Alexander, Quayshon","Neb","LB","So","917","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Allen, Thomas","Ind","LB","Fr","918","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Alston, David","Neb","LB","Fr","919","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Anderson, Danny","Minn","LB","Fr","920","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Anderson, Fyn","Neb","DL","Jr","921","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Anderson, Nick","Iowa","LB","Jr","922","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Anderson, Nihym","MD","LB","Fr","923","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Andrea, Alec","Ill","DB","Fr","924","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Andrighetto, Lucas","Mich","DB","Fr","925","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Anthony, Jordan","Mich","LB","So","926","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Anyanwu, Chee","NW","LB","Fr","927","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Archer, Jake","Neb","LB","Fr","928","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Asher, Jones","Purd","LB","Fr","929","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Aune, Josh","Minn","DB","Fr","930","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Avery, Calvin","Ill","DL","Fr","931","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Avery, Tre","Rut","DB","So","932","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Baca, Steve","MD","LB","Jr","933","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Balistreri, Michael","Wisc","DL","Fr","934","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Ball, Elijah","Purd","DB","Fr","935","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Banderas, Anthony","Neb","LB","Fr","936","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Banks, Sevyn","OHSt","DB","Fr","937","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Barber, Damion","PSU","DL","Fr","938","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Barron, Ty","Minn","LB","Fr","939","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Barrow, Malik","OHSt","DL","So","940","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Barrow, Tim","Rut","DB","Fr","941","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Baun, Zack","Wisc","LB","Jr","942","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Baylor, Tyler","MD","DL","Fr","943","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bazzie, Fofie","MD","DB","Fr","944","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Beery, Britt","Ind","DL","Fr","945","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Beesley, Drew","MSU","DL","So","946","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Benson, Seth","Iowa","LB","Fr","947","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Bernat, Nolan","Ill","DB","Jr","948","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Blake, Wyatt","NW","DL","Fr","949","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Blaylock, Travian","Wisc","DB","Fr","950","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Boone, Raymond","MD","DB","Fr","951","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bordner, Brendan","Rut","DL","Fr","952","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Brents, Julius","Iowa","DB","Fr","953","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Brooks, Ellis","PSU","LB","Fr","954","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brown, DJ","PSU","DB","Fr","955","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Brown, Shakur","MSU","DB","Fr","956","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Brown, Sydney","Ill","DB","Fr","957","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Brown, Verdis","Ill","DL","Fr","958","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Brownlee, David","MD","LB","Fr","959","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Bryant, Alfred","Ind","DL","Fr","960","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Bullock, Brian","NW","DB","So","961","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Bullock, Izaia","Rut","LB","Jr","962","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Bunner, Bradley","Neb","DB","Fr","963","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Burgess, Juwan","Ind","DB","Fr","964","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Burnam, Mo","Ind","LB","Fr","965","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Burton, Donte","Wisc","DB","Fr","966","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Butler, Jabari","PSU","DB","Jr","967","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Cage, Jerron","OHSt","DL","Fr","968","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Campbell, Chance","MD","LB","Fr","969","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Campbell, Roderick","NW","DB","Jr","970","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Campos, Ben","Iowa","LB","Fr","971","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Carlson, John","Iowa","LB","Fr","972","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Carnifax, Tommy","NW","DL","So","973","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Casey, Aaron","Ind","LB","Fr","974","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Cassidy, Chris","Neb","LB","Fr","975","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Cesarz, Ethan","Wisc","LB","Fr","976","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Chamberlain, Bryce","Mich","LB","Fr","977","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Chizmar, Max","PSU","LB","Fr","978","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Clark, Braxton","Neb","DB","Fr","979","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Cochran, Tyler","Mich","DB","Jr","980","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Coghlan, Sean","Ill","LB","Fr","981","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Colbert, Djimon","Iowa","LB,DB","Fr","982","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Cook, Wyatt","MD","LB","Sr","983","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Cox, Aaron","OHSt","DL","So","984","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Cox, Ethan","Neb","DB","Fr","985","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Craddieth, Dallas","Iowa","DB","Fr","986","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Cravaack, Jack","Purd","DL","Fr","987","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Creamer, Trey","Iowa","DB","Fr","988","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Criddle, Alex","Purd","DL","Jr","989","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Culpepper, Judge","PSU","DL","Fr","990","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Daniel II, PC","Ill","DB","Fr","991","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Daniels, Allen","Purd","DL","Fr","992","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Daniels, Damion","Neb","DL","Fr","993","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Daniels, Joseph","Ind","DB","Fr","994","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Davis, Jared","Mich","DB","So","995","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Day, David","Purd","DB","Jr","996","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Day, Parker","Rut","DB","Fr","997","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Deen, Branson","Purd","DL","Fr","998","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Dicerbo, Antonio","MD","DL","So","999","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Dietzen, Boyd","Wisc","DL","Fr","1000","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Dinsdale, Colton","Iowa","DB","Jr","1001","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
